CustomerID,AccountAgeMonths,LastPurchaseDays,TotalOrders,TotalSpend,AvgOrderValue,AppLogins30d,WishlistItems,CartAbandonments,DiscountUsage,GeneratedAt,Recency,Frequency,Monetary,EngagementScore,Segment,ChurnRisk,CLV,RecommendedAction,ProcessedAt
C03303,10,1,6,17174,2862,24,20,0,Low,2026-04-08 14:17:01,1,6,17174,17.6,0,Low,103044,VIP Treatment,2026-04-09 12:57:04
C03304,6,50,8,17528,2191,10,5,1,Medium,2026-04-08 14:17:01,50,8,17528,8.6,0,Medium,140224,VIP Treatment,2026-04-09 12:57:04
C03305,31,103,49,76591,1563,3,13,8,Medium,2026-04-08 14:17:01,103,49,76591,4.6000000000000005,2,Medium,3752959,Loyalty Program,2026-04-09 12:57:04
C03306,12,28,6,21665,3610,9,21,3,Low,2026-04-08 14:17:01,28,6,21665,10.600000000000001,0,Low,129990,VIP Treatment,2026-04-09 12:57:04
C03307,27,24,38,99076,2607,3,6,4,Medium,2026-04-08 14:17:01,24,38,99076,4.800000000000001,2,Low,3764888,Loyalty Program,2026-04-09 12:57:04
C03308,37,35,12,18533,1544,3,10,2,Low,2026-04-08 14:17:01,35,12,18533,6.4,0,Medium,222396,VIP Treatment,2026-04-09 12:57:04
C03309,42,63,52,177920,3421,0,25,5,Medium,2026-04-08 14:17:01,63,52,177920,7.0,2,Medium,9251840,Loyalty Program,2026-04-09 12:57:04
C03310,28,19,28,71581,2556,8,13,3,Low,2026-04-08 14:17:01,19,28,71581,8.600000000000001,0,Low,2004268,VIP Treatment,2026-04-09 12:57:04
C03311,33,6,26,37391,1438,12,2,3,Medium,2026-04-08 14:20:54,6,26,37391,8.000000000000002,0,Low,972166,VIP Treatment,2026-04-09 12:57:04
C03312,20,14,10,22778,2277,19,9,4,Medium,2026-04-08 14:20:54,14,10,22778,11.8,0,Low,227780,VIP Treatment,2026-04-09 12:57:04
C03313,30,114,12,13134,1094,1,8,5,Low,2026-04-08 14:20:54,114,12,13134,4.0,1,Medium,157608,VIP Treatment,2026-04-09 12:57:04
C03314,17,45,12,23722,1976,3,22,2,High,2026-04-08 14:20:54,45,12,23722,8.8,0,Medium,284664,VIP Treatment,2026-04-09 12:57:04
C03315,17,51,9,10603,1178,11,11,1,High,2026-04-08 14:20:54,51,9,10603,10.200000000000001,0,Medium,95427,VIP Treatment,2026-04-09 12:57:04
C03316,1,30,4,8466,2116,9,19,4,High,2026-04-08 14:20:54,30,4,8466,9.8,0,Low,33864,Regular Engagement,2026-04-09 12:57:04
C03317,1,4,9,21615,2401,19,26,3,Low,2026-04-08 14:20:54,4,9,21615,15.600000000000001,0,Low,194535,VIP Treatment,2026-04-09 12:57:04
C03318,10,192,12,12137,1011,3,28,7,Low,2026-04-08 14:20:54,192,12,12137,8.0,1,Medium,145644,VIP Treatment,2026-04-09 12:57:04
C03319,17,20,16,49934,3120,4,13,1,Low,2026-04-08 14:20:54,20,16,49934,7.800000000000001,0,Low,798944,VIP Treatment,2026-04-09 12:57:04
C03320,53,36,17,43294,2546,6,0,2,Low,2026-04-08 14:20:54,36,17,43294,5.6000000000000005,0,Medium,735998,VIP Treatment,2026-04-09 12:57:04
C03321,21,5,19,60294,3173,23,26,1,High,2026-04-08 14:21:01,5,19,60294,18.000000000000004,0,Low,1145586,VIP Treatment,2026-04-09 12:57:04
C03322,8,52,11,27759,2523,8,3,0,Medium,2026-04-08 14:21:01,52,11,27759,7.800000000000001,0,Medium,305349,VIP Treatment,2026-04-09 12:57:04
C03323,42,11,20,40390,2019,21,23,3,Medium,2026-04-08 14:21:01,11,20,40390,15.8,0,Low,807800,VIP Treatment,2026-04-09 12:57:04
C03324,20,139,30,45214,1507,1,11,5,Medium,2026-04-08 14:21:01,139,30,45214,4.6,1,Medium,1356420,VIP Treatment,2026-04-09 12:57:04
C03325,1,7,8,25201,3150,14,18,3,High,2026-04-08 14:21:01,7,8,25201,12.000000000000002,0,Low,201608,VIP Treatment,2026-04-09 12:57:04
C03326,58,21,44,148547,3376,7,21,1,Medium,2026-04-08 14:21:01,21,44,148547,10.6,2,Low,6536068,Loyalty Program,2026-04-09 12:57:04
C03327,26,11,35,100638,2875,24,3,3,Low,2026-04-08 14:21:01,11,35,100638,13.000000000000002,2,Low,3522330,Loyalty Program,2026-04-09 12:57:04
C03328,4,45,3,10194,3398,4,8,2,Medium,2026-04-08 14:21:01,45,3,10194,6.4,0,Medium,30582,Regular Engagement,2026-04-09 12:57:04
C03329,42,8,42,93105,2216,20,23,2,Low,2026-04-08 14:21:01,8,42,93105,15.8,2,Low,3910410,Loyalty Program,2026-04-09 12:57:04
C03330,34,2,17,37252,2191,18,8,0,Low,2026-04-08 14:21:01,2,17,37252,12.8,0,Low,633284,VIP Treatment,2026-04-09 12:57:04
C03331,14,7,4,6859,1714,23,24,3,Medium,2026-04-08 14:22:01,7,4,6859,16.8,0,Low,27436,Regular Engagement,2026-04-09 12:57:04
C03332,21,4,21,38165,1817,15,8,2,Medium,2026-04-08 14:22:01,4,21,38165,10.8,0,Low,801465,VIP Treatment,2026-04-09 12:57:04
C03333,23,39,15,45379,3025,10,11,3,Medium,2026-04-08 14:22:01,39,15,45379,9.0,0,Medium,680685,VIP Treatment,2026-04-09 12:57:04
C03334,40,9,10,29200,2920,18,26,3,High,2026-04-08 14:22:01,9,10,29200,15.200000000000001,0,Low,292000,VIP Treatment,2026-04-09 12:57:04
C03335,22,124,26,73747,2836,3,7,6,High,2026-04-08 14:22:01,124,26,73747,4.200000000000001,1,Medium,1917422,VIP Treatment,2026-04-09 12:57:04
C03336,21,2,18,24359,1353,19,29,4,Low,2026-04-08 14:22:01,2,18,24359,15.800000000000002,0,Low,438462,VIP Treatment,2026-04-09 12:57:04
C03337,43,42,31,79118,2552,10,10,2,Low,2026-04-08 14:22:01,42,31,79118,9.2,0,Medium,2452658,VIP Treatment,2026-04-09 12:57:04
C03338,51,224,18,51163,2842,3,3,3,Low,2026-04-08 14:22:01,224,18,51163,4.6000000000000005,1,Medium,920934,VIP Treatment,2026-04-09 12:57:04
C03339,31,115,10,18464,1846,0,20,8,Low,2026-04-08 14:22:01,115,10,18464,4.8,1,Medium,184640,VIP Treatment,2026-04-09 12:57:04
C03340,42,49,16,14148,884,4,27,4,Low,2026-04-08 14:22:01,49,16,14148,9.4,0,Medium,226368,VIP Treatment,2026-04-09 12:57:04
C03341,59,78,21,67506,3214,2,16,4,Medium,2026-04-08 15:04:22,78,21,67506,6.4,0,Medium,1417626,VIP Treatment,2026-04-09 12:57:04
C03342,58,59,32,47474,1483,5,21,4,High,2026-04-08 15:04:22,59,32,47474,8.600000000000001,0,Medium,1519168,VIP Treatment,2026-04-09 12:57:04
C03343,21,63,37,85207,2302,1,3,9,High,2026-04-08 15:04:22,63,37,85207,1.4,2,Medium,3152659,Loyalty Program,2026-04-09 12:57:04
C03344,34,42,9,31088,3454,8,28,3,Low,2026-04-08 15:04:22,42,9,31088,11.600000000000001,0,Medium,279792,VIP Treatment,2026-04-09 12:57:04
C03345,53,206,35,67750,1935,1,2,7,Medium,2026-04-08 15:04:22,206,35,67750,2.0,1,Medium,2371250,VIP Treatment,2026-04-09 12:57:04
C03346,44,24,50,57108,1142,8,1,0,Low,2026-04-08 15:04:22,24,50,57108,7.4,2,Low,2855400,Loyalty Program,2026-04-09 12:57:04
C03347,51,9,62,212456,3426,19,8,1,High,2026-04-08 15:04:22,9,62,212456,12.8,2,Low,13172272,Loyalty Program,2026-04-09 12:57:04
C03348,48,35,10,19763,1976,6,4,1,Low,2026-04-08 15:04:22,35,10,19763,6.800000000000001,0,Medium,197630,VIP Treatment,2026-04-09 12:57:04
C03349,10,48,13,43589,3353,9,5,0,Medium,2026-04-08 15:04:22,48,13,43589,8.6,0,Medium,566657,VIP Treatment,2026-04-09 12:57:04
C03350,12,17,12,37705,3142,10,29,0,High,2026-04-08 15:04:22,17,12,37705,13.8,0,Low,452460,VIP Treatment,2026-04-09 12:57:04
C03351,55,47,37,106779,2885,5,13,0,Low,2026-04-08 15:05:01,47,37,106779,8.6,2,Medium,3950823,Loyalty Program,2026-04-09 12:57:04
C03352,55,227,46,133129,2894,3,16,4,Medium,2026-04-08 15:05:01,227,46,133129,6.800000000000001,1,Medium,6123934,VIP Treatment,2026-04-09 12:57:04
C03353,30,14,34,28974,852,18,28,3,Low,2026-04-08 15:05:01,14,34,28974,15.600000000000001,0,Low,985116,VIP Treatment,2026-04-09 12:57:04
C03354,37,13,20,27087,1354,15,21,1,Medium,2026-04-08 15:05:01,13,20,27087,13.799999999999999,0,Low,541740,VIP Treatment,2026-04-09 12:57:04
C03355,46,12,41,119401,2912,14,26,4,Low,2026-04-08 15:05:01,12,41,119401,13.200000000000001,2,Low,4895441,Loyalty Program,2026-04-09 12:57:04
C03356,17,48,21,54416,2591,3,20,2,Medium,2026-04-08 15:05:01,48,21,54416,8.4,0,Medium,1142736,VIP Treatment,2026-04-09 12:57:04
C03357,54,9,75,260546,3473,12,25,0,High,2026-04-08 15:05:01,9,75,260546,13.8,2,Low,19540950,Loyalty Program,2026-04-09 12:57:04
C03358,18,6,13,17417,1339,12,16,1,Medium,2026-04-08 15:05:01,6,13,17417,11.6,0,Low,226421,VIP Treatment,2026-04-09 12:57:04
C03359,32,34,38,81477,2144,10,25,4,Medium,2026-04-08 15:05:01,34,38,81477,11.4,2,Medium,3096126,Loyalty Program,2026-04-09 12:57:04
C03360,38,21,67,170405,2543,10,2,0,Medium,2026-04-08 15:05:01,21,67,170405,8.4,2,Low,11417135,Loyalty Program,2026-04-09 12:57:04
C03361,10,201,19,39041,2054,2,20,4,High,2026-04-08 15:32:45,201,19,39041,7.2,1,Medium,741779,VIP Treatment,2026-04-09 12:57:04
C03362,5,7,2,4517,2258,14,23,3,Low,2026-04-08 15:32:45,7,2,4517,13.000000000000002,0,Low,9034,Regular Engagement,2026-04-09 12:57:04
C03363,37,11,9,17469,1941,13,25,4,Medium,2026-04-08 15:32:45,11,9,17469,12.6,0,Low,157221,VIP Treatment,2026-04-09 12:57:04
C03364,43,187,42,36467,868,0,3,8,High,2026-04-08 15:32:45,187,42,36467,1.4000000000000001,1,Medium,1531614,VIP Treatment,2026-04-09 12:57:04
C03365,42,130,25,22448,897,2,5,9,Low,2026-04-08 15:32:45,130,25,22448,2.2,1,Medium,561200,VIP Treatment,2026-04-09 12:57:04
C03366,12,37,15,11503,766,10,24,0,High,2026-04-08 15:32:45,37,15,11503,12.8,0,Medium,172545,VIP Treatment,2026-04-09 12:57:04
C03367,40,59,14,20326,1451,4,22,0,High,2026-04-08 15:32:45,59,14,20326,10.0,0,Medium,284564,VIP Treatment,2026-04-09 12:57:04
C03368,37,133,56,179435,3204,0,25,5,High,2026-04-08 15:32:45,133,56,179435,7.0,2,Medium,10048360,Loyalty Program,2026-04-09 12:57:04
C03369,33,12,16,42264,2641,21,22,1,Medium,2026-04-08 15:32:45,12,16,42264,16.400000000000002,0,Low,676224,VIP Treatment,2026-04-09 12:57:04
C03370,15,22,15,24738,1649,4,29,4,Low,2026-04-08 15:32:45,22,15,24738,9.8,0,Low,371070,VIP Treatment,2026-04-09 12:57:04
C03371,12,221,10,8685,868,1,5,6,Low,2026-04-08 15:41:37,221,10,8685,3.0,1,Medium,86850,VIP Treatment,2026-04-09 12:57:04
C03372,36,11,37,127192,3437,17,7,2,Medium,2026-04-08 15:41:37,11,37,127192,11.400000000000002,2,Low,4706104,Loyalty Program,2026-04-09 12:57:04
C03373,13,7,18,25480,1415,11,29,1,Low,2026-04-08 15:41:37,7,18,25480,13.8,0,Low,458640,VIP Treatment,2026-04-09 12:57:04
C03374,32,29,24,80257,3344,9,26,2,Medium,2026-04-08 15:41:37,29,24,80257,12.0,0,Low,1926168,VIP Treatment,2026-04-09 12:57:04
C03375,23,20,20,33417,1670,9,26,0,High,2026-04-08 15:41:37,20,20,33417,12.8,0,Low,668340,VIP Treatment,2026-04-09 12:57:04
C03376,39,20,13,35774,2751,9,6,3,Low,2026-04-08 15:41:37,20,13,35774,7.600000000000001,0,Low,465062,VIP Treatment,2026-04-09 12:57:04
C03377,24,62,31,37973,1224,3,28,4,Medium,2026-04-08 15:41:37,62,31,37973,9.200000000000001,0,Medium,1177163,VIP Treatment,2026-04-09 12:57:04
C03378,38,151,34,84769,2493,2,6,7,Low,2026-04-08 15:41:37,151,34,84769,3.2,1,Medium,2882146,VIP Treatment,2026-04-09 12:57:04
C03379,5,53,4,7229,1807,8,18,0,Medium,2026-04-08 15:41:37,53,4,7229,10.8,0,Medium,28916,Regular Engagement,2026-04-09 12:57:04
C03380,53,8,7,7778,1111,19,3,2,High,2026-04-08 15:41:37,8,7,7778,11.400000000000002,0,Low,54446,VIP Treatment,2026-04-09 12:57:04
C03381,3,19,9,12153,1350,5,15,2,Medium,2026-04-08 15:42:01,19,9,12153,8.2,0,Low,109377,VIP Treatment,2026-04-09 12:57:04
C03382,51,1,38,97136,2556,22,21,3,Medium,2026-04-08 15:42:01,1,38,97136,15.8,2,Low,3691168,Loyalty Program,2026-04-09 12:57:04
C03383,43,7,11,24519,2229,23,11,3,High,2026-04-08 15:42:01,7,11,24519,14.200000000000003,0,Low,269709,VIP Treatment,2026-04-09 12:57:04
C03384,14,46,17,59877,3522,3,10,3,Medium,2026-04-08 15:42:01,46,17,59877,6.0,0,Medium,1017909,VIP Treatment,2026-04-09 12:57:04
C03385,42,10,37,102373,2766,15,28,2,Low,2026-04-08 15:42:01,10,37,102373,14.8,2,Low,3787801,Loyalty Program,2026-04-09 12:57:04
C03386,41,218,42,61869,1473,3,8,9,High,2026-04-08 15:42:01,218,42,61869,3.2,1,Medium,2598498,VIP Treatment,2026-04-09 12:57:04
C03387,34,34,9,8428,936,5,22,0,Medium,2026-04-08 15:42:01,34,9,8428,10.4,0,Medium,75852,VIP Treatment,2026-04-09 12:57:04
C03388,18,56,10,12226,1222,8,6,2,Low,2026-04-08 15:42:01,56,10,12226,7.6000000000000005,0,Medium,122260,VIP Treatment,2026-04-09 12:57:04
C03389,15,10,31,70777,2283,24,21,2,Low,2026-04-08 15:42:01,10,31,70777,17.0,0,Low,2194087,VIP Treatment,2026-04-09 12:57:04
C03390,26,7,30,94333,3144,12,4,0,Medium,2026-04-08 15:42:01,7,30,94333,9.600000000000001,2,Low,2829990,Loyalty Program,2026-04-09 12:57:04
C03391,7,9,14,36408,2600,15,27,3,Low,2026-04-08 15:51:19,9,14,36408,14.200000000000001,0,Low,509712,VIP Treatment,2026-04-09 12:57:04
C03392,37,3,43,131057,3047,13,19,0,Medium,2026-04-08 15:51:19,3,43,131057,13.0,2,Low,5635451,Loyalty Program,2026-04-09 12:57:04
C03393,3,29,7,19984,2854,4,6,1,Medium,2026-04-08 15:51:19,29,7,19984,6.4,0,Low,139888,VIP Treatment,2026-04-09 12:57:04
C03394,41,5,10,25653,2565,21,17,4,Low,2026-04-08 15:51:19,5,10,25653,14.200000000000001,0,Low,256530,VIP Treatment,2026-04-09 12:57:04
C03395,7,20,4,6846,1711,8,25,0,Low,2026-04-08 15:51:19,20,4,6846,12.2,0,Low,27384,Regular Engagement,2026-04-09 12:57:04
C03396,38,183,70,118275,1689,3,14,6,High,2026-04-08 15:51:19,183,70,118275,5.6,2,Medium,8279250,Loyalty Program,2026-04-09 12:57:04
C03397,1,195,1,2400,2400,0,28,8,High,2026-04-08 15:51:19,195,1,2400,6.4,1,High,2400,Retention Campaign,2026-04-09 12:57:04
C03398,34,3,30,34709,1156,24,12,0,High,2026-04-08 15:51:19,3,30,34709,16.0,0,Low,1041270,VIP Treatment,2026-04-09 12:57:04
C03399,23,27,9,13568,1507,6,20,0,Low,2026-04-08 15:51:19,27,9,13568,10.4,0,Low,122112,VIP Treatment,2026-04-09 12:57:04
C03400,2,233,5,15692,3138,1,6,8,Low,2026-04-08 15:51:19,233,5,15692,2.4000000000000004,1,Medium,78460,VIP Treatment,2026-04-09 12:57:04
C03401,34,7,61,102607,1682,11,23,0,Medium,2026-04-08 16:00:22,7,61,102607,13.0,2,Low,6259027,Loyalty Program,2026-04-09 12:57:04
C03402,48,2,38,54348,1430,21,4,1,Low,2026-04-08 16:00:22,2,38,54348,12.8,0,Low,2065224,VIP Treatment,2026-04-09 12:57:04
C03403,5,24,8,16729,2091,11,7,0,High,2026-04-08 16:00:22,24,8,16729,9.8,0,Low,133832,VIP Treatment,2026-04-09 12:57:04
C03404,11,24,8,14467,1808,6,13,1,Medium,2026-04-08 16:00:22,24,8,14467,8.6,0,Low,115736,VIP Treatment,2026-04-09 12:57:04
C03405,38,5,22,46581,2117,16,8,2,Medium,2026-04-08 16:00:22,5,22,46581,11.2,0,Low,1024782,VIP Treatment,2026-04-09 12:57:04
C03406,13,11,3,6761,2253,14,1,1,High,2026-04-08 16:00:22,11,3,6761,9.4,0,Low,20283,Regular Engagement,2026-04-09 12:57:04
C03407,54,32,45,111478,2477,5,12,1,Low,2026-04-08 16:00:22,32,45,111478,8.0,2,Medium,5016510,Loyalty Program,2026-04-09 12:57:04
C03408,44,60,56,180393,3221,2,1,1,Low,2026-04-08 16:00:22,60,56,180393,4.6,2,Medium,10102008,Loyalty Program,2026-04-09 12:57:04
C03409,33,12,22,17675,803,24,29,1,Low,2026-04-08 16:00:22,12,22,17675,19.000000000000004,0,Low,388850,VIP Treatment,2026-04-09 12:57:04
C03410,8,11,4,5782,1445,21,18,3,Low,2026-04-08 16:00:22,11,4,5782,14.8,0,Low,23128,Regular Engagement,2026-04-09 12:57:04
C03411,39,14,15,17215,1147,24,16,0,Low,2026-04-08 16:09:43,14,15,17215,16.8,0,Low,258225,VIP Treatment,2026-04-09 12:57:04
C03412,5,12,6,19185,3197,21,24,2,Low,2026-04-08 16:09:43,12,6,19185,16.400000000000002,0,Low,115110,VIP Treatment,2026-04-09 12:57:04
C03413,59,34,56,126477,2258,7,15,3,Low,2026-04-08 16:09:43,34,56,126477,8.600000000000001,2,Medium,7082712,Loyalty Program,2026-04-09 12:57:04
C03414,46,59,15,40725,2715,4,20,0,High,2026-04-08 16:09:43,59,15,40725,9.6,0,Medium,610875,VIP Treatment,2026-04-09 12:57:04
C03415,22,3,8,12967,1620,16,3,3,Medium,2026-04-08 16:09:43,3,8,12967,9.8,0,Low,103736,VIP Treatment,2026-04-09 12:57:04
C03416,19,12,10,11272,1127,19,12,1,Low,2026-04-08 16:09:43,12,10,11272,13.6,0,Low,112720,VIP Treatment,2026-04-09 12:57:04
C03417,27,6,15,36424,2428,22,8,1,Medium,2026-04-08 16:09:43,6,15,36424,14.0,0,Low,546360,VIP Treatment,2026-04-09 12:57:04
C03418,16,245,7,10088,1441,2,16,3,Low,2026-04-08 16:09:43,245,7,10088,6.800000000000001,1,Medium,70616,VIP Treatment,2026-04-09 12:57:04
C03419,25,10,24,21791,907,22,20,3,Medium,2026-04-08 16:09:43,10,24,21791,15.600000000000001,0,Low,522984,VIP Treatment,2026-04-09 12:57:04
C03420,1,8,6,11753,1958,20,19,1,Medium,2026-04-08 16:09:43,8,6,11753,15.4,0,Low,70518,VIP Treatment,2026-04-09 12:57:04
C03421,33,10,21,38836,1849,21,27,3,Low,2026-04-08 16:12:16,10,21,38836,16.6,0,Low,815556,VIP Treatment,2026-04-09 12:57:04
C03422,18,6,13,32421,2493,17,1,4,Low,2026-04-08 16:12:16,6,13,32421,9.400000000000002,0,Low,421473,VIP Treatment,2026-04-09 12:57:04
C03423,21,32,17,41494,2440,8,0,2,Medium,2026-04-08 16:12:16,32,17,41494,6.4,0,Medium,705398,VIP Treatment,2026-04-09 12:57:04
C03424,49,32,18,24723,1373,7,7,2,High,2026-04-08 16:12:16,32,18,24723,7.4,0,Medium,445014,VIP Treatment,2026-04-09 12:57:04
C03425,30,13,23,47884,2081,15,16,4,Low,2026-04-08 16:12:16,13,23,47884,11.6,0,Low,1101332,VIP Treatment,2026-04-09 12:57:04
C03426,56,7,16,13617,851,21,14,2,Medium,2026-04-08 16:12:16,7,16,13617,14.400000000000002,0,Low,217872,VIP Treatment,2026-04-09 12:57:04
C03427,53,9,9,31244,3471,17,22,2,Medium,2026-04-08 16:12:16,9,9,31244,14.400000000000002,0,Low,281196,VIP Treatment,2026-04-09 12:57:04
C03428,39,52,50,146358,2927,9,18,0,Medium,2026-04-08 16:12:16,52,50,146358,11.2,2,Medium,7317900,Loyalty Program,2026-04-09 12:57:04
C03429,57,3,27,49670,1839,21,21,0,High,2026-04-08 16:12:16,3,27,49670,16.6,0,Low,1341090,VIP Treatment,2026-04-09 12:57:04
C03430,48,14,40,53999,1349,15,6,4,High,2026-04-08 16:12:16,14,40,53999,9.600000000000001,0,Low,2159960,VIP Treatment,2026-04-09 12:57:04
C03431,53,31,17,56966,3350,7,20,3,Medium,2026-04-08 16:14:39,31,17,56966,9.600000000000001,0,Medium,968422,VIP Treatment,2026-04-09 12:57:04
C03432,10,5,11,21882,1989,24,29,1,High,2026-04-08 16:14:39,5,11,21882,19.000000000000004,0,Low,240702,VIP Treatment,2026-04-09 12:57:04
C03433,10,14,17,36939,2172,10,3,1,Low,2026-04-08 16:14:39,14,17,36939,8.2,0,Low,627963,VIP Treatment,2026-04-09 12:57:04
C03434,45,3,40,134997,3374,18,19,0,Medium,2026-04-08 16:14:39,3,40,134997,15.0,2,Low,5399880,Loyalty Program,2026-04-09 12:57:04
C03435,50,11,21,52105,2481,24,16,4,High,2026-04-08 16:14:39,11,21,52105,15.200000000000001,0,Low,1094205,VIP Treatment,2026-04-09 12:57:04
C03436,51,118,55,118636,2157,3,15,9,Medium,2026-04-08 16:14:39,118,55,118636,4.6000000000000005,2,Medium,6524980,Loyalty Program,2026-04-09 12:57:04
C03437,27,13,8,18082,2260,24,25,2,High,2026-04-08 16:14:39,13,8,18082,17.8,0,Low,144656,VIP Treatment,2026-04-09 12:57:04
C03438,9,7,12,15269,1272,11,22,3,Medium,2026-04-08 16:14:39,7,12,15269,11.600000000000001,0,Low,183228,VIP Treatment,2026-04-09 12:57:04
C03439,26,22,11,19476,1770,7,20,0,Medium,2026-04-08 16:14:39,22,11,19476,10.8,0,Low,214236,VIP Treatment,2026-04-09 12:57:04
C03440,41,8,8,23303,2912,17,21,4,Medium,2026-04-08 16:14:39,8,8,23303,13.4,0,Low,186424,VIP Treatment,2026-04-09 12:57:04
C03441,23,14,14,31062,2218,16,4,1,Medium,2026-04-08 16:15:01,14,14,31062,10.8,0,Low,434868,VIP Treatment,2026-04-09 12:57:04
C03442,2,64,3,1462,487,1,4,7,High,2026-04-08 16:15:01,64,3,1462,2.4000000000000004,0,Medium,4386,Regular Engagement,2026-04-09 12:57:04
C03443,8,44,9,29922,3324,8,11,1,Low,2026-04-08 16:15:01,44,9,29922,9.0,0,Medium,269298,VIP Treatment,2026-04-09 12:57:04
C03444,11,147,11,23230,2111,4,6,4,Low,2026-04-08 16:15:01,147,11,23230,5.200000000000001,1,Medium,255530,VIP Treatment,2026-04-09 12:57:04
C03445,14,54,5,17625,3525,9,4,1,Medium,2026-04-08 16:15:01,54,5,17625,8.0,0,Medium,88125,VIP Treatment,2026-04-09 12:57:04
C03446,15,4,9,25792,2865,24,10,4,Low,2026-04-08 16:15:01,4,9,25792,14.000000000000002,0,Low,232128,VIP Treatment,2026-04-09 12:57:04
C03447,19,119,26,21645,832,3,24,3,Medium,2026-04-08 16:15:01,119,26,21645,8.8,1,Medium,562770,VIP Treatment,2026-04-09 12:57:04
C03448,36,5,47,69836,1485,12,12,0,High,2026-04-08 16:15:01,5,47,69836,11.200000000000001,2,Low,3282292,Loyalty Program,2026-04-09 12:57:04
C03449,25,48,34,49483,1455,4,10,2,High,2026-04-08 16:15:01,48,34,49483,6.800000000000001,0,Medium,1682422,VIP Treatment,2026-04-09 12:57:04
C03450,40,1,12,17019,1418,20,22,1,Low,2026-04-08 16:15:01,1,12,17019,16.0,0,Low,204228,VIP Treatment,2026-04-09 12:57:04
C03451,45,111,49,151845,3098,4,1,5,High,2026-04-08 16:42:07,111,49,151845,3.8,2,Medium,7440405,Loyalty Program,2026-04-09 12:57:04
C03452,27,9,11,21993,1999,21,19,4,High,2026-04-08 16:42:07,9,11,21993,14.600000000000001,0,Low,241923,VIP Treatment,2026-04-09 12:57:04
C03453,51,14,50,106593,2131,16,24,3,High,2026-04-08 16:42:07,14,50,106593,14.000000000000002,2,Low,5329650,Loyalty Program,2026-04-09 12:57:04
C03454,28,43,22,33960,1543,6,23,3,Medium,2026-04-08 16:42:07,43,22,33960,9.8,0,Medium,747120,VIP Treatment,2026-04-09 12:57:04
C03455,38,11,16,54015,3375,15,2,3,Low,2026-04-08 16:42:07,11,16,54015,9.200000000000001,0,Low,864240,VIP Treatment,2026-04-09 12:57:04
C03456,44,6,54,50766,940,11,0,3,Low,2026-04-08 16:42:07,6,54,50766,7.200000000000001,2,Low,2741364,Loyalty Program,2026-04-09 12:57:04
C03457,38,23,38,77689,2044,6,24,3,High,2026-04-08 16:42:07,23,38,77689,10.000000000000002,2,Low,2952182,Loyalty Program,2026-04-09 12:57:04
C03458,29,36,15,23461,1564,3,3,0,Medium,2026-04-08 16:42:07,36,15,23461,5.800000000000001,0,Medium,351915,VIP Treatment,2026-04-09 12:57:04
C03459,39,10,37,62448,1687,18,23,0,Medium,2026-04-08 16:42:07,10,37,62448,15.8,0,Low,2310576,VIP Treatment,2026-04-09 12:57:04
C03460,45,4,50,70127,1402,11,17,2,High,2026-04-08 16:42:07,4,50,70127,11.0,2,Low,3506350,Loyalty Program,2026-04-09 12:57:04
C03461,56,13,69,103546,1500,15,10,2,Low,2026-04-08 16:46:30,13,69,103546,11.2,2,Low,7144674,Loyalty Program,2026-04-09 12:57:04
C03462,50,9,32,53631,1675,12,12,4,Low,2026-04-08 16:46:30,9,32,53631,9.600000000000001,0,Low,1716192,VIP Treatment,2026-04-09 12:57:04
C03463,7,12,22,76492,3476,18,29,4,Low,2026-04-08 16:46:30,12,22,76492,15.4,0,Low,1682824,VIP Treatment,2026-04-09 12:57:04
C03464,6,179,8,26038,3254,0,9,4,Low,2026-04-08 16:46:30,179,8,26038,4.2,1,Medium,208304,VIP Treatment,2026-04-09 12:57:04
C03465,51,10,12,26695,2224,10,22,1,Low,2026-04-08 16:46:30,10,12,26695,12.0,0,Low,320340,VIP Treatment,2026-04-09 12:57:04
C03466,36,245,16,35189,2199,4,9,3,Low,2026-04-08 16:46:30,245,16,35189,6.200000000000001,1,Medium,563024,VIP Treatment,2026-04-09 12:57:04
C03467,13,42,12,34612,2884,7,2,0,Medium,2026-04-08 16:46:30,42,12,34612,7.2,0,Medium,415344,VIP Treatment,2026-04-09 12:57:04
C03468,10,29,11,35150,3195,5,6,3,Low,2026-04-08 16:46:30,29,11,35150,6.0,0,Low,386650,VIP Treatment,2026-04-09 12:57:04
C03469,35,164,16,51580,3223,1,28,8,Medium,2026-04-08 16:46:30,164,16,51580,6.800000000000001,1,Medium,825280,VIP Treatment,2026-04-09 12:57:04
C03470,39,1,12,31486,2623,13,23,4,Low,2026-04-08 16:46:30,1,12,31486,12.200000000000001,0,Low,377832,VIP Treatment,2026-04-09 12:57:04
C03471,9,3,12,21945,1828,16,4,4,Medium,2026-04-08 16:47:01,3,12,21945,9.600000000000001,0,Low,263340,VIP Treatment,2026-04-09 12:57:04
C03472,52,81,44,49940,1135,1,16,3,High,2026-04-08 16:47:01,81,44,49940,6.4,0,Medium,2197360,VIP Treatment,2026-04-09 12:57:04
C03473,43,9,21,57736,2749,11,10,2,Medium,2026-04-08 16:47:01,9,21,57736,9.600000000000001,0,Low,1212456,VIP Treatment,2026-04-09 12:57:04
C03474,6,7,10,11541,1154,20,5,1,Medium,2026-04-08 16:47:01,7,10,11541,12.6,0,Low,115410,VIP Treatment,2026-04-09 12:57:04
